,Car Brand,Model,Image_url,Car
333,MINI, Clubman,https://media.ed.edmunds-media.com/mini/clubman/2023/oem/2023_mini_clubman_4dr-hatchback_cooper-s_fq_oem_1_815.jpg,MINI  Clubman
334,MINI, Convertible,https://media.ed.edmunds-media.com/mini/convertible/2023/oem/2023_mini_convertible_convertible_cooper-s_fq_oem_1_815.jpg,MINI  Convertible
335,MINI, Countryman,https://media.ed.edmunds-media.com/mini/countryman/2021/oem/2021_mini_countryman_wagon_cooper-s-all4_fq_oem_1_815.jpg,MINI  Countryman
336,MINI, Hardtop 2 Door,https://media.ed.edmunds-media.com/mini/hardtop-2-door/2023/oem/2023_mini_hardtop-2-door_2dr-hatchback_cooper-classic_fq_oem_1_815.jpg,MINI  Hardtop 2 Door
337,MINI, Hardtop 4 Door,https://media.ed.edmunds-media.com/mini/hardtop-4-door/2023/oem/2023_mini_hardtop-4-door_4dr-hatchback_cooper-s_fq_oem_1_815.jpg,MINI  Hardtop 4 Door
338,Mitsubishi, Eclipse Cross,https://media.ed.edmunds-media.com/mitsubishi/eclipse-cross/2022/oem/2022_mitsubishi_eclipse-cross_4dr-suv_sel_fq_oem_1_815.jpg,Mitsubishi  Eclipse Cross
339,Mitsubishi, Mirage,https://media.ed.edmunds-media.com/mitsubishi/mirage/2022/oem/2022_mitsubishi_mirage_4dr-hatchback_black-edition_fq_oem_1_815.jpg,Mitsubishi  Mirage
340,Mitsubishi, Mirage G4,https://media.ed.edmunds-media.com/mitsubishi/mirage-g4/2022/oem/2022_mitsubishi_mirage-g4_sedan_se_fq_oem_1_815.jpg,Mitsubishi  Mirage G4
341,Mitsubishi, Outlander,https://media.ed.edmunds-media.com/mitsubishi/outlander/2023/oem/2023_mitsubishi_outlander_4dr-suv_se_fq_oem_1_815.jpg,Mitsubishi  Outlander
342,Mitsubishi, Outlander PHEV,https://media.ed.edmunds-media.com/mitsubishi/outlander-phev/2023/oem/2023_mitsubishi_outlander-phev_4dr-suv_40th-anniversary_fq_oem_1_815.jpg,Mitsubishi  Outlander PHEV
343,Mitsubishi, Outlander Sport,https://media.ed.edmunds-media.com/mitsubishi/outlander-sport/2021/oem/2021_mitsubishi_outlander-sport_4dr-suv_20-se_fq_oem_1_815.jpg,Mitsubishi  Outlander Sport
344,Nissan, Altima,https://media.ed.edmunds-media.com/nissan/altima/2023/oem/2023_nissan_altima_sedan_vc-t-sr_fq_oem_1_815.jpg,Nissan  Altima
345,Nissan, ARIYA,https://media.ed.edmunds-media.com/nissan/ariya/2023/oem/2023_nissan_ariya_4dr-suv_platinumplus-e-4orce_fq_oem_1_815.jpg,Nissan  ARIYA
346,Nissan, Armada,https://media.ed.edmunds-media.com/nissan/armada/2022/oem/2022_nissan_armada_4dr-suv_platinum_fq_oem_1_815.jpg,Nissan  Armada
347,Nissan, Frontier,https://media.ed.edmunds-media.com/nissan/frontier/2022/oem/2022_nissan_frontier_crew-cab-pickup_pro-4x_fq_oem_1_815.jpg,Nissan  Frontier
348,Nissan, GT-R,https://media.ed.edmunds-media.com/nissan/gt-r/2023/oem/2023_nissan_gt-r_coupe_nismo_fq_oem_1_815.jpg,Nissan  GT-R
349,Nissan, Kicks,https://media.ed.edmunds-media.com/nissan/kicks/2022/oem/2022_nissan_kicks_4dr-hatchback_sr_fq_oem_1_815.jpg,Nissan  Kicks
350,Nissan, LEAF,https://media.ed.edmunds-media.com/nissan/leaf/2023/oem/2023_nissan_leaf_4dr-hatchback_sv-plus_fq_oem_1_815.jpg,Nissan  LEAF
351,Nissan, Maxima,https://media.ed.edmunds-media.com/nissan/maxima/2022/oem/2022_nissan_maxima_sedan_35-sr_fq_oem_1_815.jpg,Nissan  Maxima
352,Nissan, Murano,https://media.ed.edmunds-media.com/nissan/murano/2020/oem/2020_nissan_murano_4dr-suv_platinum_fq_oem_1_815.jpg,Nissan  Murano
353,Nissan, Pathfinder,https://media.ed.edmunds-media.com/nissan/pathfinder/2023/oem/2023_nissan_pathfinder_4dr-suv_platinum_fq_oem_1_815.jpg,Nissan  Pathfinder
354,Nissan, Rogue,https://media.ed.edmunds-media.com/nissan/rogue/2023/oem/2023_nissan_rogue_4dr-suv_platinum_fq_oem_1_815.jpg,Nissan  Rogue
355,Nissan, Rogue Sport,https://media.ed.edmunds-media.com/nissan/rogue-sport/2022/oem/2022_nissan_rogue-sport_4dr-suv_sl_fq_oem_1_815.jpg,Nissan  Rogue Sport
356,Nissan, Sentra,https://media.ed.edmunds-media.com/nissan/sentra/2022/oem/2022_nissan_sentra_sedan_sv_fq_oem_1_815.jpg,Nissan  Sentra
357,Nissan, Titan,https://media.ed.edmunds-media.com/nissan/titan/2021/oem/2021_nissan_titan_crew-cab-pickup_pro-4x_fq_oem_1_815.jpg,Nissan  Titan
358,Nissan, Titan XD,https://media.ed.edmunds-media.com/nissan/titan-xd/2020/oem/2020_nissan_titan-xd_crew-cab-pickup_platinum-reserve_fq_oem_1_815.jpg,Nissan  Titan XD
359,Nissan, Versa,https://media.ed.edmunds-media.com/nissan/versa/2023/oem/2023_nissan_versa_sedan_sr_fq_oem_1_815.jpg,Nissan  Versa
360,Nissan, Z,https://media.ed.edmunds-media.com/nissan/z/2023/oem/2023_nissan_z_coupe_performance_fq_oem_1_815.jpg,Nissan  Z
361,Polestar, 2,https://media.ed.edmunds-media.com/polestar/2/2023/oem/2023_polestar_2_4dr-hatchback_long-range-dual-motor_fq_oem_1_815.jpg,Polestar  2
362,Porsche, 718 Boxster,https://media.ed.edmunds-media.com/porsche/718-boxster/2021/oem/2021_porsche_718-boxster_convertible_base_fq_oem_2_815.jpg,Porsche  718 Boxster
363,Porsche, 718 Cayman,https://media.ed.edmunds-media.com/porsche/718-cayman/2023/oem/2023_porsche_718-cayman_coupe_gt4_fq_oem_1_815.jpg,Porsche  718 Cayman
364,Porsche, 911,https://media.ed.edmunds-media.com/porsche/911/2023/oem/2023_porsche_911_coupe_carrera-4_fq_oem_1_815.jpg,Porsche  911
365,Porsche, Cayenne,https://media.ed.edmunds-media.com/porsche/cayenne/2023/oem/2023_porsche_cayenne_4dr-suv_base_fq_oem_1_815.jpg,Porsche  Cayenne
366,Porsche, Cayenne Coupe,https://media.ed.edmunds-media.com/porsche/cayenne-coupe/2022/oem/2022_porsche_cayenne-coupe_4dr-suv_base_fq_oem_1_815.jpg,Porsche  Cayenne Coupe
367,Porsche, Macan,https://media.ed.edmunds-media.com/porsche/macan/2023/oem/2023_porsche_macan_4dr-suv_gts_fq_oem_1_815.jpg,Porsche  Macan
368,Porsche, Panamera,https://media.ed.edmunds-media.com/porsche/panamera/2022/oem/2022_porsche_panamera_sedan_4-e-hybrid-platinum-edition_fq_oem_3_815.jpg,Porsche  Panamera
369,Porsche, Taycan,https://media.ed.edmunds-media.com/porsche/taycan/2022/oem/2022_porsche_taycan_sedan_4s_fq_oem_1_815.jpg,Porsche  Taycan
370,Ram, 1500,https://media.ed.edmunds-media.com/ram/1500/2023/oem/2023_ram_1500_crew-cab-pickup_big-horn_fq_oem_1_815.jpg,Ram  1500
371,Ram, 1500 Classic,https://media.ed.edmunds-media.com/ram/1500-classic/2021/oem/2021_ram_1500-classic_crew-cab-pickup_express_fq_oem_1_815.jpg,Ram  1500 Classic
372,Ram, 2500,https://media.ed.edmunds-media.com/ram/2500/2023/oem/2023_ram_2500_crew-cab-pickup_big-horn_fq_oem_1_815.jpg,Ram  2500
373,Ram, 3500,https://media.ed.edmunds-media.com/ram/3500/2019/oem/2019_ram_3500_regular-cab-pickup_big-horn_fq_oem_1_815.jpg,Ram  3500
374,Ram, Promaster Cargo Van,https://media.ed.edmunds-media.com/ram/promaster-cargo-van/2023/oem/2023_ram_promaster-cargo-van_cargo-van_1500-low-roof_fq_oem_1_815.jpg,Ram  Promaster Cargo Van
375,Ram, Promaster City,https://media.ed.edmunds-media.com/ram/promaster-city/2022/oem/2022_ram_promaster-city_cargo-minivan_cargo_fq_oem_1_815.jpg,Ram  Promaster City
376,Ram, Promaster Window Van,https://media.ed.edmunds-media.com/ram/promaster-window-van/2021/oem/2021_ram_promaster-window-van_cargo-van_2500-high-roof_fq_oem_1_815.jpg,Ram  Promaster Window Van
377,Rivian, R1T,https://media.ed.edmunds-media.com/rivian/r1t/2022/oem/2022_rivian_r1t_crew-cab-pickup_adventure_fq_oem_1_815.jpg,Rivian  R1T
378,Rolls-Royce, Cullinan,https://media.ed.edmunds-media.com/rolls-royce/cullinan/2020/oem/2020_rolls-royce_cullinan_4dr-suv_base_fq_oem_1_815.jpg,Rolls-Royce  Cullinan
379,Rolls-Royce, Ghost,https://media.ed.edmunds-media.com/rolls-royce/ghost/2021/oem/2021_rolls-royce_ghost_sedan_base_fq_oem_1_815.jpg,Rolls-Royce  Ghost
380,Rolls-Royce, Phantom,https://media.ed.edmunds-media.com/rolls-royce/phantom/2018/oem/2018_rolls-royce_phantom_sedan_base_fq_oem_1_815.jpg,Rolls-Royce  Phantom
381,Subaru, Ascent,https://media.ed.edmunds-media.com/subaru/ascent/2022/oem/2022_subaru_ascent_4dr-suv_onyx-edition_fq_oem_1_815.jpg,Subaru  Ascent
382,Subaru, BRZ,https://media.ed.edmunds-media.com/subaru/brz/2022/oem/2022_subaru_brz_coupe_limited_fq_oem_2_815.jpg,Subaru  BRZ
383,Subaru, Crosstrek,https://media.ed.edmunds-media.com/subaru/crosstrek/2023/oem/2023_subaru_crosstrek_4dr-suv_hybrid_fq_oem_1_815.jpg,Subaru  Crosstrek
384,Subaru, Forester,https://media.ed.edmunds-media.com/subaru/forester/2022/oem/2022_subaru_forester_4dr-suv_wilderness_fq_oem_2_815.jpg,Subaru  Forester
385,Subaru, Impreza,https://media.ed.edmunds-media.com/subaru/impreza/2022/oem/2022_subaru_impreza_4dr-hatchback_limited_fq_oem_1_815.jpg,Subaru  Impreza
386,Subaru, Legacy,https://media.ed.edmunds-media.com/subaru/legacy/2023/oem/2023_subaru_legacy_sedan_sport_fq_oem_1_815.jpg,Subaru  Legacy
387,Subaru, Outback,https://media.ed.edmunds-media.com/subaru/outback/2022/oem/2022_subaru_outback_4dr-suv_wilderness_fq_oem_1_815.jpg,Subaru  Outback
388,Subaru, Solterra,https://media.ed.edmunds-media.com/subaru/solterra/2023/oem/2023_subaru_solterra_4dr-suv_premium_fq_oem_1_815.jpg,Subaru  Solterra
389,Subaru, WRX,https://media.ed.edmunds-media.com/subaru/wrx/2022/oem/2022_subaru_wrx_sedan_limited_fq_oem_1_815.jpg,Subaru  WRX
390,Tesla, Model 3,https://media.ed.edmunds-media.com/tesla/model-3/2022/oem/2022_tesla_model-3_sedan_performance_fq_oem_1_815.jpg,Tesla  Model 3
391,Tesla, Model S,https://media.ed.edmunds-media.com/tesla/model-s/2021/oem/2021_tesla_model-s_sedan_plaid_fq_oem_1_815.jpg,Tesla  Model S
392,Tesla, Model X,https://media.ed.edmunds-media.com/tesla/model-x/2021/oem/2021_tesla_model-x_4dr-suv_plaid_fq_oem_1_815.jpg,Tesla  Model X
393,Tesla, Model Y,https://media.ed.edmunds-media.com/tesla/model-y/2022/oem/2022_tesla_model-y_4dr-suv_performance_fq_oem_1_815.jpg,Tesla  Model Y
394,Toyota, 4Runner,https://media.ed.edmunds-media.com/toyota/4runner/2023/oem/2023_toyota_4runner_4dr-suv_40th-anniversary-special-edition_fq_oem_1_815.jpg,Toyota  4Runner
395,Toyota, Avalon,https://media.ed.edmunds-media.com/toyota/avalon/2021/oem/2021_toyota_avalon_sedan_limited_fq_oem_1_815.jpg,Toyota  Avalon
396,Toyota, Avalon Hybrid,https://media.ed.edmunds-media.com/toyota/avalon-hybrid/2019/oem/2019_toyota_avalon-hybrid_sedan_limited_fq_oem_1_815.jpg,Toyota  Avalon Hybrid
397,Toyota, bZ4X,https://media.ed.edmunds-media.com/toyota/bz4x/2023/oem/2023_toyota_bz4x_4dr-suv_limited_fq_oem_1_815.jpg,Toyota  bZ4X
398,Toyota, C-HR,https://media.ed.edmunds-media.com/toyota/c-hr/2022/oem/2022_toyota_c-hr_4dr-suv_limited_fq_oem_1_815.jpg,Toyota  C-HR
399,Toyota, Camry,https://media.ed.edmunds-media.com/toyota/camry/2021/oem/2021_toyota_camry_sedan_xle_fq_oem_1_815.jpg,Toyota  Camry
400,Toyota, Camry Hybrid,https://media.ed.edmunds-media.com/toyota/camry-hybrid/2023/oem/2023_toyota_camry-hybrid_sedan_se-nightshade_fq_oem_1_815.jpg,Toyota  Camry Hybrid
401,Toyota, Corolla,https://media.ed.edmunds-media.com/toyota/corolla/2023/oem/2023_toyota_corolla_sedan_xse_fq_oem_1_815.jpg,Toyota  Corolla
402,Toyota, Corolla Cross,https://media.ed.edmunds-media.com/toyota/corolla-cross/2022/oem/2022_toyota_corolla-cross_4dr-suv_l_fq_oem_1_815.jpg,Toyota  Corolla Cross
403,Toyota, Corolla Hatchback,https://media.ed.edmunds-media.com/toyota/corolla-hatchback/2023/oem/2023_toyota_corolla-hatchback_4dr-hatchback_se_fq_oem_1_815.jpg,Toyota  Corolla Hatchback
404,Toyota, Corolla Hybrid,https://media.ed.edmunds-media.com/toyota/corolla-hybrid/2023/oem/2023_toyota_corolla-hybrid_sedan_se_fq_oem_1_815.jpg,Toyota  Corolla Hybrid
405,Toyota, GR Supra,https://media.ed.edmunds-media.com/toyota/gr-supra/2022/oem/2022_toyota_gr-supra_coupe_20_fq_oem_1_815.jpg,Toyota  GR Supra
406,Toyota, GR86,https://media.ed.edmunds-media.com/toyota/gr86/2023/oem/2023_toyota_gr86_coupe_10th-anniversary-special-edition_fq_oem_1_815.jpg,Toyota  GR86
407,Toyota, Highlander,https://media.ed.edmunds-media.com/toyota/highlander/2023/oem/2023_toyota_highlander_4dr-suv_limited_fq_oem_1_815.jpg,Toyota  Highlander
408,Toyota, Highlander Hybrid,https://media.ed.edmunds-media.com/toyota/highlander-hybrid/2022/oem/2022_toyota_highlander-hybrid_4dr-suv_bronze-edition_fq_oem_1_815.jpg,Toyota  Highlander Hybrid
409,Toyota, Mirai,https://media.ed.edmunds-media.com/toyota/mirai/2022/oem/2022_toyota_mirai_sedan_limited_fq_oem_1_815.jpg,Toyota  Mirai
410,Toyota, Prius,https://media.ed.edmunds-media.com/toyota/prius/2023/oem/2023_toyota_prius_4dr-hatchback_limited_fq_oem_1_815.jpg,Toyota  Prius
411,Toyota, Prius Prime,https://media.ed.edmunds-media.com/toyota/prius-prime/2020/oem/2020_toyota_prius-prime_4dr-hatchback_limited_fq_oem_1_815.jpg,Toyota  Prius Prime
412,Toyota, RAV4,https://media.ed.edmunds-media.com/toyota/rav4/2022/oem/2022_toyota_rav4_4dr-suv_adventure_fq_oem_1_815.jpg,Toyota  RAV4
413,Toyota, RAV4 Hybrid,https://media.ed.edmunds-media.com/toyota/rav4-hybrid/2022/oem/2022_toyota_rav4-hybrid_4dr-suv_se_fq_oem_1_815.jpg,Toyota  RAV4 Hybrid
414,Toyota, RAV4 Prime,https://media.ed.edmunds-media.com/toyota/rav4-prime/2021/oem/2021_toyota_rav4-prime_4dr-suv_se_fq_oem_1_815.jpg,Toyota  RAV4 Prime
415,Toyota, Sequoia,https://media.ed.edmunds-media.com/toyota/sequoia/2023/oem/2023_toyota_sequoia_4dr-suv_capstone_fq_oem_1_815.jpg,Toyota  Sequoia
416,Toyota, Sienna,https://media.ed.edmunds-media.com/toyota/sienna/2023/oem/2023_toyota_sienna_passenger-minivan_25th-anniversary-special-edition_fq_oem_1_815.jpg,Toyota  Sienna
417,Toyota, Tacoma,https://media.ed.edmunds-media.com/toyota/tacoma/2023/oem/2023_toyota_tacoma_crew-cab-pickup_sr5_fq_oem_1_815.jpg,Toyota  Tacoma
418,Toyota, Tundra,https://media.ed.edmunds-media.com/toyota/tundra/2022/oem/2022_toyota_tundra_crew-cab-pickup_1794-edition_fq_oem_1_815.jpg,Toyota  Tundra
419,Toyota, Venza,https://media.ed.edmunds-media.com/toyota/venza/2023/oem/2023_toyota_venza_4dr-suv_le_fq_oem_1_815.jpg,Toyota  Venza
420,Volkswagen, Arteon,https://media.ed.edmunds-media.com/volkswagen/arteon/2023/oem/2023_volkswagen_arteon_4dr-hatchback_sel-premium-r-line_fq_oem_1_815.jpg,Volkswagen  Arteon
421,Volkswagen, Atlas,https://media.ed.edmunds-media.com/volkswagen/atlas/2022/oem/2022_volkswagen_atlas_4dr-suv_sel_fq_oem_1_815.jpg,Volkswagen  Atlas
422,Volkswagen, Atlas Cross Sport,https://media.ed.edmunds-media.com/volkswagen/atlas-cross-sport/2022/oem/2022_volkswagen_atlas-cross-sport_4dr-suv_se-wtechnology_fq_oem_1_815.jpg,Volkswagen  Atlas Cross Sport
423,Volkswagen, Golf GTI,https://media.ed.edmunds-media.com/volkswagen/golf-gti/2022/oem/2022_volkswagen_golf-gti_4dr-hatchback_autobahn_fq_oem_1_815.jpg,Volkswagen  Golf GTI
424,Volkswagen, Golf R,https://media.ed.edmunds-media.com/volkswagen/golf-r/2022/oem/2022_volkswagen_golf-r_4dr-hatchback_base_fq_oem_1_815.jpg,Volkswagen  Golf R
425,Volkswagen, ID.4,https://media.ed.edmunds-media.com/volkswagen/id4/2023/oem/2023_volkswagen_id4_4dr-suv_awd-pro-s_fq_oem_1_815.jpg,Volkswagen  ID.4
426,Volkswagen, Jetta,https://media.ed.edmunds-media.com/volkswagen/jetta/2022/oem/2022_volkswagen_jetta_sedan_se_fq_oem_1_815.jpg,Volkswagen  Jetta
427,Volkswagen, Jetta GLI,https://media.ed.edmunds-media.com/volkswagen/jetta-gli/2022/oem/2022_volkswagen_jetta-gli_sedan_autobahn_fq_oem_1_815.jpg,Volkswagen  Jetta GLI
428,Volkswagen, Passat,https://media.ed.edmunds-media.com/volkswagen/passat/2022/oem/2022_volkswagen_passat_sedan_limited-edition_fq_oem_1_815.jpg,Volkswagen  Passat
429,Volkswagen, Taos,https://media.ed.edmunds-media.com/volkswagen/taos/2022/oem/2022_volkswagen_taos_4dr-suv_se_fq_oem_1_815.jpg,Volkswagen  Taos
430,Volkswagen, Tiguan,https://media.ed.edmunds-media.com/volkswagen/tiguan/2022/oem/2022_volkswagen_tiguan_4dr-suv_sel-r-line_fq_oem_1_815.jpg,Volkswagen  Tiguan
431,Volvo, C40 Recharge Twin Pure Electric,https://media.ed.edmunds-media.com/volvo/c40-recharge-twin-pure-electric/2022/oem/2022_volvo_c40-recharge-twin-pure-electric_4dr-hatchback_ultimate_fq_oem_1_815.jpg,Volvo  C40 Recharge Twin Pure Electric
432,Volvo, S60,https://media.ed.edmunds-media.com/volvo/s60/2023/oem/2023_volvo_s60_sedan_recharge-t8-ultimate-bright_fq_oem_1_815.jpg,Volvo  S60
433,Volvo, S90,https://media.ed.edmunds-media.com/volvo/s90/2023/oem/2023_volvo_s90_sedan_recharge-plug-in-hybrid-t8-ultimate_fq_oem_1_815.jpg,Volvo  S90
434,Volvo, V60,https://media.ed.edmunds-media.com/volvo/v60/2021/oem/2021_volvo_v60_wagon_t8-polestar-engineered_fq_oem_1_815.jpg,Volvo  V60
435,Volvo, V60 Cross Country,https://media.ed.edmunds-media.com/volvo/v60-cross-country/2023/oem/2023_volvo_v60-cross-country_wagon_b5-ultimate_fq_oem_1_815.jpg,Volvo  V60 Cross Country
436,Volvo, V90 Cross Country,https://media.ed.edmunds-media.com/volvo/v90-cross-country/2023/oem/2023_volvo_v90-cross-country_wagon_b6-ultimate_fq_oem_1_815.jpg,Volvo  V90 Cross Country
437,Volvo, XC40,https://media.ed.edmunds-media.com/volvo/xc40/2023/oem/2023_volvo_xc40_4dr-suv_b4-ultimate-bright_fq_oem_1_815.jpg,Volvo  XC40
438,Volvo, XC40 Recharge Twin Pure Electric,https://media.ed.edmunds-media.com/volvo/xc40-recharge-twin-pure-electric/2023/oem/2023_volvo_xc40-recharge-twin-pure-electric_4dr-suv_ultimate_fq_oem_1_815.jpg,Volvo  XC40 Recharge Twin Pure Electric
439,Volvo, XC60,https://media.ed.edmunds-media.com/volvo/xc60/2023/oem/2023_volvo_xc60_4dr-suv_recharge-t8-plus-bright_fq_oem_1_815.jpg,Volvo  XC60
440,Volvo, XC90,https://media.ed.edmunds-media.com/volvo/xc90/2023/oem/2023_volvo_xc90_4dr-suv_recharge-t8-plus-bright_fq_oem_1_815.jpg,Volvo  XC90
